plan,monthlyPrice,tenureMonths,outages,complaints,supportCalls,latePayments,competitorAvailable,monthlyContract,speedMbps,avgMonthlyUsageGb,recentPlanChange,contractRenewalDue,region,churn
Ultra,2499,11,5,4,7,5,0,1,1000,152,False,True,West,1
Premium,1499,40,0,5,3,0,1,1,500,262,False,False,North,1
Ultra,2499,20,0,6,3,5,1,0,1000,133,False,True,North,1
Premium,1499,4,7,3,3,4,1,0,500,299,False,True,North,1
Basic,699,58,3,3,1,4,1,0,100,218,False,False,East,1
Premium,1499,45,6,3,6,3,1,0,500,280,False,False,North,1
Basic,699,33,0,7,3,5,0,0,100,219,False,False,East,1
Basic,699,40,7,3,4,4,1,0,100,104,False,False,West,1
Ultra,2499,21,4,5,0,3,1,1,1000,190,False,False,North,1
Ultra,2499,32,0,0,1,5,0,1,1000,141,False,False,West,0
Basic,699,16,2,1,1,3,0,1,100,49,False,False,West,1
Basic,699,53,4,7,7,5,0,0,100,146,False,False,North,1
Plus,999,47,5,2,5,5,1,0,200,284,False,True,East,1
Basic,699,20,2,1,4,5,0,0,100,138,False,False,West,1
Premium,1499,2,3,6,4,0,0,0,500,225,False,False,South,1
Ultra,2499,11,1,0,0,1,1,1,1000,227,False,False,East,1
Premium,1499,43,2,1,8,1,1,0,500,343,False,False,North,1
Ultra,2499,10,6,0,7,3,0,0,1000,170,False,False,East,1
Premium,1499,26,8,2,0,3,0,1,500,127,False,False,East,1
Premium,1499,55,0,1,8,4,0,1,500,275,False,False,South,1
Ultra,2499,29,4,0,8,5,1,1,1000,219,False,False,North,1
Plus,999,38,5,7,0,1,1,0,200,20,False,False,East,1
Ultra,2499,4,7,7,6,3,0,1,1000,183,False,False,North,0
Premium,1499,12,0,4,6,5,0,1,500,122,False,False,North,1
Premium,1499,49,6,3,3,2,1,0,500,214,False,True,North,0
Basic,699,20,3,4,2,0,1,1,100,250,False,True,East,1
Plus,999,4,5,6,5,1,0,1,200,166,False,False,West,1
Basic,699,30,5,0,0,4,1,1,100,125,True,True,South,0
Basic,699,28,7,3,3,4,0,1,100,36,False,False,North,1
Ultra,2499,10,3,5,2,4,0,1,1000,140,False,True,West,1
Plus,999,33,7,1,0,0,0,0,200,189,False,False,West,0
Basic,699,18,3,1,3,2,1,1,100,178,True,True,South,1
Ultra,2499,44,1,0,5,3,1,1,1000,42,False,False,North,1
Basic,699,40,8,1,6,3,0,0,100,111,False,True,North,1
Ultra,2499,7,4,3,8,5,1,0,1000,243,True,False,East,1
Premium,1499,2,3,3,5,4,1,0,500,232,True,False,North,1
Plus,999,2,6,2,7,3,0,1,200,143,False,False,South,1
Ultra,2499,32,6,2,6,0,1,0,1000,74,False,False,East,1
Ultra,2499,39,5,6,6,4,0,1,1000,167,False,False,West,1
Basic,699,20,1,7,5,4,0,0,100,122,False,False,North,0
Ultra,2499,25,6,0,0,1,1,1,1000,183,True,False,East,1
Basic,699,1,6,7,3,0,1,0,100,155,False,False,South,1
Basic,699,4,1,0,4,2,1,1,100,166,False,True,North,1
Ultra,2499,15,0,1,6,1,1,0,1000,164,True,False,North,1
Ultra,2499,49,2,5,7,3,0,1,1000,195,True,False,East,1
Ultra,2499,8,2,7,3,2,1,0,1000,178,False,False,South,1
Basic,699,55,8,5,7,3,0,0,100,149,False,True,North,1
Basic,699,51,3,5,0,1,1,1,100,276,False,False,South,1
Ultra,2499,33,7,0,8,4,0,1,1000,237,False,True,West,1
Plus,999,3,5,4,1,1,1,0,200,216,False,True,North,1
Basic,699,26,4,3,1,5,1,1,100,69,False,False,North,1
Ultra,2499,34,4,1,1,3,0,0,1000,167,False,False,North,1
Basic,699,49,2,5,8,2,1,0,100,244,False,False,East,1
Premium,1499,33,3,6,8,0,0,0,500,206,False,True,North,1
Ultra,2499,46,8,1,3,3,1,0,1000,211,False,True,North,1
Ultra,2499,2,5,2,1,0,1,1,1000,205,False,False,South,1
Basic,699,2,4,4,7,5,1,0,100,199,False,False,East,1
Basic,699,23,0,1,3,3,0,1,100,139,False,False,East,1
Premium,1499,52,4,5,2,1,1,1,500,106,False,False,South,1
Premium,1499,24,0,5,5,1,1,0,500,176,True,False,North,1
Basic,699,51,2,2,3,2,1,1,100,118,True,False,East,1
Premium,1499,36,3,5,4,2,1,1,500,74,False,True,East,1
Premium,1499,43,0,0,2,1,0,1,500,323,False,False,West,0
Plus,999,35,6,6,1,4,0,1,200,127,False,False,West,1
Premium,1499,56,3,4,1,0,0,0,500,219,False,False,North,1
Plus,999,4,1,1,3,1,1,0,200,171,False,False,West,1
Ultra,2499,28,6,6,7,1,1,0,1000,37,False,False,North,1
Basic,699,39,0,4,3,5,1,0,100,191,False,False,North,1
Plus,999,27,4,4,4,5,1,1,200,116,False,False,North,1
Ultra,2499,1,0,5,3,5,0,0,1000,136,True,False,North,0
Basic,699,41,8,7,1,0,1,0,100,251,False,False,West,1
Ultra,2499,15,8,2,2,4,1,0,1000,110,False,False,East,1
Ultra,2499,37,0,5,7,5,0,1,1000,151,False,False,East,1
Plus,999,7,8,2,7,2,0,0,200,133,False,False,South,1
Plus,999,40,0,0,5,0,1,1,200,204,False,False,North,0
Ultra,2499,40,8,0,3,5,0,0,1000,91,False,False,South,1
Basic,699,50,3,0,1,1,0,1,100,20,True,False,East,1
Premium,1499,57,7,1,8,0,0,1,500,245,True,True,North,1
Ultra,2499,37,1,5,3,3,0,0,1000,269,False,True,West,0
Ultra,2499,31,0,2,5,5,0,0,1000,184,False,True,West,1
Plus,999,26,8,5,7,4,0,0,200,403,False,False,East,1
Ultra,2499,52,3,1,8,2,1,0,1000,229,False,False,West,1
Ultra,2499,40,0,5,4,0,0,1,1000,190,False,False,North,1
Premium,1499,14,4,0,5,1,1,0,500,237,False,False,West,1
Ultra,2499,37,7,6,8,3,0,0,1000,101,False,False,North,1
Basic,699,17,1,3,7,4,1,1,100,120,False,False,West,1
Plus,999,20,1,0,3,0,0,0,200,119,False,False,West,1
Plus,999,1,7,4,0,4,0,1,200,232,False,False,East,0
Plus,999,2,1,3,0,1,0,0,200,152,False,False,East,1
Plus,999,24,7,1,3,1,1,1,200,228,False,False,North,1
Basic,699,39,6,5,7,1,1,0,100,198,False,False,West,1
Ultra,2499,28,0,7,6,3,1,1,1000,220,True,False,East,1
Ultra,2499,42,8,3,4,4,1,1,1000,224,False,False,East,1
Basic,699,2,5,3,2,3,1,0,100,232,False,False,South,0
Basic,699,5,7,2,1,5,0,1,100,71,False,False,South,1
Plus,999,12,8,5,6,4,0,1,200,74,False,True,North,1
Ultra,2499,23,1,5,1,1,0,0,1000,155,True,True,South,1
Premium,1499,33,8,3,4,5,1,0,500,204,False,False,East,1
Plus,999,57,5,2,6,5,1,0,200,327,False,False,East,1
Ultra,2499,37,4,0,4,4,1,0,1000,280,False,False,North,1
Basic,699,58,7,6,6,0,1,1,100,133,False,False,North,0
Ultra,2499,7,8,7,0,0,0,0,1000,219,False,True,South,1
Ultra,2499,13,5,7,6,4,0,0,1000,198,False,False,South,1
Premium,1499,38,8,5,6,4,1,0,500,122,False,False,South,1
Premium,1499,14,5,4,1,2,0,0,500,164,True,False,East,1
Ultra,2499,59,3,6,3,1,1,0,1000,199,False,True,East,1
Basic,699,35,0,4,5,1,0,0,100,79,False,True,North,1
Premium,1499,19,7,6,1,3,0,0,500,188,False,False,East,0
Basic,699,31,2,4,7,0,0,1,100,210,True,False,South,1
Premium,1499,6,8,7,8,1,0,0,500,233,False,False,East,0
Ultra,2499,50,6,1,3,2,1,0,1000,230,False,True,South,0
Ultra,2499,40,6,1,7,3,0,0,1000,241,True,True,North,1
Premium,1499,45,1,7,2,5,1,0,500,101,False,False,North,1
Ultra,2499,36,3,5,4,0,1,0,1000,163,False,False,East,1
Ultra,2499,2,5,6,4,1,0,0,1000,58,True,False,East,0
Basic,699,22,7,2,7,2,0,1,100,190,False,False,West,1
Plus,999,56,2,5,0,2,0,1,200,211,False,True,South,1
Premium,1499,34,4,2,0,4,1,0,500,368,False,False,West,1
Plus,999,50,0,4,2,2,1,1,200,149,False,False,South,1
Basic,699,52,3,2,1,0,0,0,100,269,False,True,North,1
Plus,999,34,5,7,2,4,0,0,200,129,False,False,West,1
Basic,699,53,5,5,6,5,1,0,100,83,False,False,North,1
Plus,999,51,7,7,8,5,1,1,200,304,False,False,West,1
Premium,1499,27,0,5,7,0,1,0,500,224,False,False,North,1
Premium,1499,1,5,3,6,5,0,1,500,299,False,False,North,1
Premium,1499,59,5,5,2,3,1,1,500,210,False,False,South,0
Premium,1499,13,2,2,2,4,0,1,500,117,False,False,South,1
Ultra,2499,14,2,2,0,2,1,1,1000,109,True,True,East,1
Premium,1499,19,4,6,2,1,1,0,500,20,False,False,West,1
Plus,999,13,4,7,7,1,0,1,200,134,False,False,East,1
Ultra,2499,25,2,2,5,5,1,1,1000,207,False,False,South,1
Ultra,2499,23,6,5,5,4,1,1,1000,104,False,False,East,0
Plus,999,60,0,0,8,5,1,0,200,327,True,True,East,1
Basic,699,26,3,1,8,1,1,1,100,235,False,False,East,1
Ultra,2499,57,6,5,6,5,1,0,1000,143,False,True,West,1
Premium,1499,52,5,1,3,5,0,1,500,74,True,False,West,1
Premium,1499,46,8,5,7,4,1,1,500,56,True,False,East,1
Premium,1499,44,4,5,3,3,0,1,500,224,False,False,East,1
Basic,699,22,8,7,4,2,0,1,100,183,False,True,South,1
Premium,1499,5,8,5,8,4,1,1,500,47,False,True,East,1
Basic,699,20,0,7,6,4,0,1,100,132,False,False,North,1
Ultra,2499,60,0,0,2,3,1,0,1000,221,True,False,South,1
Ultra,2499,18,7,4,7,2,0,0,1000,137,False,True,East,1
Ultra,2499,12,4,3,7,1,1,0,1000,159,True,True,North,1
Premium,1499,9,6,3,7,2,1,0,500,185,False,False,East,1
Premium,1499,33,5,7,6,0,1,0,500,187,False,False,East,1
Ultra,2499,24,3,2,1,4,0,1,1000,297,True,False,East,1
Premium,1499,59,2,1,8,4,0,1,500,51,False,False,South,1
Ultra,2499,53,8,2,0,2,1,0,1000,183,False,True,East,1
Basic,699,6,7,3,8,2,1,0,100,20,False,False,West,1
Premium,1499,35,5,0,7,0,0,0,500,230,False,False,South,1
Premium,1499,48,0,4,4,5,0,1,500,137,False,False,North,1
Ultra,2499,9,0,0,2,0,0,0,1000,130,False,False,South,0
Ultra,2499,45,0,4,6,0,0,0,1000,115,False,False,North,1
Premium,1499,22,2,6,1,3,0,0,500,70,False,True,West,0
Plus,999,24,2,7,7,3,0,1,200,182,True,False,South,1
Basic,699,1,0,4,5,1,1,1,100,191,True,True,South,1
Basic,699,50,8,3,4,5,1,1,100,275,False,False,East,1
Ultra,2499,40,2,6,1,0,1,0,1000,117,False,False,West,1
Plus,999,12,6,6,3,5,0,0,200,307,False,False,West,1
Plus,999,19,5,4,8,2,0,1,200,243,False,True,West,1
Ultra,2499,51,5,4,8,2,1,0,1000,228,False,False,East,1
Ultra,2499,35,3,3,1,2,0,0,1000,148,False,False,West,1
Plus,999,52,8,0,3,1,1,0,200,184,False,False,East,1
Ultra,2499,19,1,2,4,1,0,0,1000,106,False,False,South,1
Ultra,2499,40,0,4,2,3,1,0,1000,353,False,True,West,1
Plus,999,20,8,5,2,4,1,0,200,205,False,False,North,1
Basic,699,60,2,0,1,1,0,1,100,50,False,False,East,1
Ultra,2499,21,2,1,1,3,1,0,1000,280,True,False,North,1
Plus,999,39,0,3,0,3,1,0,200,221,False,False,North,1
Basic,699,20,2,0,7,4,0,1,100,138,True,True,West,1
Premium,1499,44,0,2,1,0,1,0,500,135,True,False,North,0
Premium,1499,13,8,2,1,1,1,0,500,210,False,False,East,0
Basic,699,44,1,7,2,3,1,0,100,127,False,False,South,0
Ultra,2499,23,6,1,3,3,0,0,1000,261,True,False,West,1
Premium,1499,41,5,4,1,5,1,0,500,24,False,False,East,1
Plus,999,17,1,6,2,2,0,0,200,142,False,False,South,1
Ultra,2499,15,3,0,4,2,1,1,1000,297,True,True,West,1
Plus,999,31,7,0,5,2,0,1,200,159,False,False,West,1
Plus,999,32,7,7,2,0,1,1,200,74,False,False,West,1
Plus,999,50,6,5,0,0,0,0,200,269,False,False,East,0
Plus,999,28,6,2,5,1,1,1,200,181,True,False,South,1
Premium,1499,13,0,2,1,2,1,1,500,87,False,True,South,0
Premium,1499,39,1,0,5,5,0,1,500,206,True,False,West,1
Plus,999,33,1,0,8,4,0,1,200,274,True,False,East,1
Basic,699,15,8,1,1,5,0,0,100,213,False,True,North,1
Basic,699,13,3,7,4,4,1,0,100,323,False,False,North,1
Basic,699,60,7,3,4,2,1,1,100,191,False,False,North,1
Plus,999,6,3,7,8,0,1,1,200,281,False,True,West,0
Basic,699,57,4,2,3,2,0,0,100,289,True,False,North,0
Ultra,2499,34,0,5,5,0,0,1,1000,212,False,False,North,1
Basic,699,41,6,7,0,2,0,0,100,302,False,True,East,1
Premium,1499,13,5,4,2,5,0,1,500,182,False,True,West,1
Premium,1499,39,1,2,8,1,1,1,500,304,False,False,East,0
Premium,1499,55,6,1,8,4,1,1,500,353,False,False,East,1
Ultra,2499,15,8,3,0,0,1,0,1000,164,False,False,South,1
Ultra,2499,9,8,1,1,2,0,1,1000,155,True,False,South,0
Plus,999,50,1,7,1,0,1,1,200,278,False,False,South,0
Basic,699,21,7,0,5,2,1,0,100,61,False,False,North,1
Ultra,2499,54,6,7,1,5,0,1,1000,131,False,False,East,0
Plus,999,47,8,3,2,2,0,0,200,228,True,False,North,1
Premium,1499,9,7,6,7,3,1,0,500,243,False,False,South,0
Plus,999,11,5,6,2,0,0,1,200,133,False,False,East,1
Premium,1499,24,1,6,2,5,1,1,500,317,False,True,North,1
Ultra,2499,38,3,4,6,0,1,1,1000,305,False,False,South,1
Premium,1499,47,2,0,7,2,1,0,500,120,False,False,West,1
Plus,999,57,7,1,5,1,0,0,200,230,False,True,North,1
Premium,1499,52,8,1,6,3,1,0,500,112,True,False,South,1
Plus,999,30,2,5,6,3,0,1,200,132,False,False,South,1
Ultra,2499,52,8,4,1,3,1,1,1000,114,False,False,West,1
Basic,699,22,7,5,4,0,1,1,100,216,False,True,East,1
Plus,999,15,4,2,8,1,0,1,200,76,False,False,South,0
Plus,999,44,5,3,4,5,0,0,200,97,True,False,South,1
Ultra,2499,60,8,7,7,1,0,1,1000,136,False,False,West,1
Plus,999,56,4,7,5,4,1,0,200,235,False,True,North,1
Basic,699,39,4,0,4,2,0,1,100,157,False,True,North,1
Premium,1499,49,4,4,5,0,1,0,500,246,False,False,South,0
Ultra,2499,43,0,7,6,4,0,1,1000,180,False,False,North,1
Premium,1499,37,6,4,6,2,0,0,500,264,False,False,South,1
Premium,1499,25,6,5,4,3,1,0,500,148,False,False,West,1
Plus,999,1,7,0,0,2,1,1,200,130,False,False,East,1
Plus,999,45,6,1,2,2,1,0,200,219,False,False,East,1
Ultra,2499,18,0,1,1,5,1,0,1000,199,False,False,East,1
Basic,699,46,0,2,1,0,1,0,100,199,False,True,East,0
Basic,699,26,7,3,8,1,0,1,100,285,True,False,South,1
Plus,999,12,7,7,0,1,1,0,200,251,False,False,South,1
Ultra,2499,22,2,5,7,3,1,1,1000,228,False,True,East,1
Ultra,2499,59,7,5,2,2,1,0,1000,173,True,False,North,1
Premium,1499,46,5,2,6,1,1,1,500,174,False,False,North,1
Plus,999,56,7,5,4,4,0,1,200,128,False,False,North,1
Premium,1499,8,0,1,0,4,1,0,500,146,False,False,East,0
Premium,1499,29,1,3,7,1,0,1,500,20,False,False,East,1
Basic,699,42,8,3,7,5,0,0,100,335,False,False,South,1
Plus,999,49,5,4,7,0,1,1,200,165,True,False,West,1
Premium,1499,4,0,2,8,3,1,1,500,150,False,False,North,0
Plus,999,49,1,5,0,2,1,0,200,177,False,False,West,1
Plus,999,49,4,0,8,1,1,0,200,297,False,False,North,1
Ultra,2499,52,0,7,0,2,1,0,1000,230,False,False,West,1
Basic,699,52,2,7,5,5,1,1,100,313,False,False,South,1
Premium,1499,3,0,0,4,5,0,1,500,154,False,False,North,0
Ultra,2499,22,4,5,4,5,0,0,1000,182,False,False,North,1
Premium,1499,13,4,7,2,4,1,0,500,126,True,True,East,1
Premium,1499,37,6,1,7,5,0,1,500,115,False,False,North,1
Plus,999,28,4,0,4,0,0,1,200,201,False,False,East,1
Plus,999,3,3,4,5,4,1,0,200,170,False,False,East,1
Premium,1499,16,6,6,6,5,1,1,500,168,False,True,East,1
Basic,699,51,6,1,3,5,0,1,100,151,False,False,North,1
Plus,999,2,8,0,2,5,1,1,200,135,True,False,East,1
Basic,699,54,6,5,3,2,0,1,100,341,True,True,North,1
Plus,999,10,1,3,1,3,0,0,200,157,False,True,South,0
Basic,699,2,0,1,5,4,1,0,100,131,False,False,West,1
Premium,1499,2,3,3,4,3,1,0,500,20,False,False,South,1
Premium,1499,8,4,0,2,1,1,1,500,237,False,False,North,1
Premium,1499,46,6,1,8,0,0,0,500,122,False,False,East,1
Ultra,2499,55,2,1,1,4,0,0,1000,243,False,False,North,1
Premium,1499,42,3,0,7,1,0,1,500,123,False,False,North,1
Basic,699,50,4,1,2,4,0,1,100,151,True,False,South,1
Premium,1499,45,4,5,6,5,1,0,500,283,True,False,West,0
Basic,699,18,1,1,5,0,1,1,100,187,False,False,South,0
Basic,699,55,1,2,4,3,1,0,100,350,False,False,North,1
Ultra,2499,32,3,0,8,1,0,0,1000,232,False,True,North,1
Premium,1499,60,2,3,4,5,1,0,500,123,False,False,North,1
Plus,999,57,2,5,7,0,1,1,200,290,False,False,North,1
Basic,699,39,7,7,3,1,0,0,100,316,False,False,North,1
Ultra,2499,3,3,7,8,5,1,1,1000,200,False,False,West,1
Ultra,2499,44,3,1,4,0,0,0,1000,159,False,False,South,1
Plus,999,38,4,7,8,0,0,0,200,185,False,False,West,1
Premium,1499,54,6,6,3,3,1,1,500,210,False,False,North,1
Ultra,2499,50,3,4,8,5,0,0,1000,200,False,False,East,1
Plus,999,48,6,6,3,0,1,1,200,177,True,False,West,1
Plus,999,31,0,1,4,2,0,1,200,323,False,False,South,1
Ultra,2499,1,4,6,0,4,0,0,1000,260,False,False,West,1
Ultra,2499,48,2,2,8,3,1,0,1000,196,False,False,South,0
Plus,999,53,4,5,8,0,0,1,200,214,False,False,East,1
Plus,999,39,7,2,5,0,0,1,200,181,False,True,South,1
Premium,1499,44,5,1,8,4,1,1,500,95,False,False,East,1
Premium,1499,23,2,3,8,5,1,0,500,243,True,False,North,1
Basic,699,4,5,5,7,5,1,0,100,169,True,False,South,1
Basic,699,16,2,4,2,3,0,0,100,286,False,True,East,1
Premium,1499,23,6,0,3,2,1,1,500,190,True,False,West,1
Premium,1499,5,7,6,5,3,0,1,500,304,False,False,East,1
Plus,999,1,0,3,2,2,1,1,200,177,False,True,North,1
Ultra,2499,2,1,2,6,3,1,0,1000,190,False,False,South,1
Ultra,2499,39,7,1,3,0,0,1,1000,116,True,False,South,0
Plus,999,10,6,0,1,4,1,0,200,283,False,True,West,0
Ultra,2499,50,4,2,0,4,1,0,1000,169,True,True,North,0
Premium,1499,53,1,6,4,2,1,1,500,110,False,False,East,1
Plus,999,9,3,1,7,5,1,1,200,187,False,False,East,1
Plus,999,52,0,3,1,2,1,1,200,269,False,False,North,0
Basic,699,31,4,7,3,4,0,1,100,120,False,False,West,1
Plus,999,59,4,4,8,2,1,1,200,227,False,False,South,0
Ultra,2499,21,5,5,6,0,1,0,1000,230,False,False,South,1
Ultra,2499,58,1,3,0,3,0,0,1000,226,False,False,South,0
Premium,1499,3,3,4,1,1,1,0,500,115,False,True,West,1
Premium,1499,6,5,2,5,5,1,0,500,282,True,False,North,1
Ultra,2499,60,8,1,3,5,0,0,1000,189,True,True,North,1
Plus,999,42,7,4,0,2,0,1,200,20,False,False,West,1
Plus,999,44,0,5,8,1,1,1,200,201,False,False,North,0
Basic,699,28,3,0,7,5,0,0,100,99,False,False,East,1
Premium,1499,5,2,2,5,1,1,1,500,233,False,False,East,1
Plus,999,44,4,1,0,5,1,0,200,276,True,False,North,1
Premium,1499,27,3,3,1,4,0,1,500,239,False,False,West,1
Premium,1499,40,3,2,2,4,0,0,500,139,True,False,East,1
Plus,999,10,8,3,1,5,0,1,200,229,False,False,North,1
Premium,1499,18,0,6,3,3,0,0,500,173,False,True,West,1
Basic,699,48,5,2,8,1,0,1,100,212,False,True,South,1
Ultra,2499,39,7,1,6,4,0,1,1000,262,False,False,East,1
Plus,999,14,0,1,5,5,0,0,200,181,False,True,North,1
Premium,1499,36,1,1,4,2,0,1,500,176,False,False,South,1
Premium,1499,5,5,6,1,1,1,1,500,176,False,False,North,1
Ultra,2499,22,6,5,6,0,0,0,1000,75,False,False,East,1
Basic,699,19,0,1,2,3,0,1,100,170,False,False,West,1
Plus,999,33,8,7,3,1,0,1,200,132,False,False,East,1
Ultra,2499,23,7,7,7,5,1,0,1000,119,True,False,West,1
Plus,999,14,7,2,6,2,1,0,200,293,False,False,North,1
Basic,699,52,6,5,5,4,0,1,100,186,True,False,South,1
Plus,999,45,5,0,2,0,1,0,200,20,True,True,South,1
Ultra,2499,9,2,4,2,4,0,0,1000,234,False,False,South,1
Basic,699,59,7,1,2,1,0,0,100,243,True,False,North,0
Ultra,2499,10,3,2,4,4,1,1,1000,178,False,False,East,1
Ultra,2499,56,4,7,0,2,1,1,1000,330,False,False,North,1
Plus,999,56,5,2,4,2,0,0,200,40,False,False,South,0
Plus,999,54,2,1,5,1,0,0,200,272,False,True,South,0
Basic,699,33,6,1,6,1,1,1,100,192,False,False,North,1
Ultra,2499,9,1,1,3,5,1,1,1000,127,False,True,North,1
Plus,999,32,4,3,0,5,0,0,200,194,False,True,East,0
Plus,999,25,3,1,5,5,1,0,200,107,False,True,South,1
Premium,1499,29,7,2,6,0,0,0,500,264,False,False,North,1
Premium,1499,37,0,6,7,5,0,0,500,222,False,True,West,1
Basic,699,57,8,1,0,2,0,1,100,20,True,True,South,1
Ultra,2499,23,2,2,1,0,1,1,1000,119,False,False,South,0
Premium,1499,6,8,1,2,4,0,1,500,410,False,False,North,0
Plus,999,21,3,6,1,1,0,1,200,371,False,False,West,1
Ultra,2499,30,1,1,0,4,0,0,1000,135,False,False,South,1
Ultra,2499,41,6,2,5,3,0,0,1000,304,False,False,South,1
Basic,699,58,6,1,5,4,0,0,100,139,False,True,North,1
Ultra,2499,28,7,5,8,0,0,1,1000,79,False,False,West,1
Plus,999,5,5,3,6,2,1,1,200,288,False,False,West,1
Ultra,2499,45,3,2,5,3,1,1,1000,133,False,False,West,1
Plus,999,59,3,4,1,2,0,0,200,209,False,False,North,1
Ultra,2499,47,8,6,2,0,0,0,1000,192,False,False,East,1
Ultra,2499,48,2,0,6,3,1,0,1000,249,False,False,North,1
Ultra,2499,44,5,4,0,0,0,0,1000,111,False,True,North,1
Basic,699,52,2,4,4,3,0,0,100,162,True,False,South,1
Premium,1499,38,2,7,4,0,0,0,500,190,False,True,North,1
Plus,999,54,0,6,8,2,0,0,200,198,False,True,West,1
Plus,999,24,1,3,0,1,1,0,200,241,False,False,North,1
Plus,999,42,0,3,4,1,0,1,200,157,False,True,South,0
Plus,999,9,5,6,5,0,1,1,200,272,False,False,East,1
Basic,699,14,3,6,5,2,1,0,100,208,True,False,East,1
Ultra,2499,38,7,5,6,2,0,0,1000,209,False,True,West,1
Plus,999,12,0,6,1,0,0,0,200,187,False,False,North,1
Plus,999,31,6,5,0,4,1,0,200,114,False,False,South,1
Basic,699,42,7,4,0,4,1,0,100,89,False,False,North,0
Basic,699,43,6,4,2,0,1,1,100,221,False,False,East,1
Ultra,2499,52,7,7,8,2,0,1,1000,159,True,False,North,1
Ultra,2499,36,7,1,1,4,1,1,1000,209,False,False,West,1
Plus,999,57,1,6,2,5,1,1,200,193,True,False,East,1
Premium,1499,51,4,0,3,1,0,1,500,164,True,False,South,0
Ultra,2499,52,6,0,2,4,1,1,1000,336,True,False,East,1
Premium,1499,55,1,1,7,2,1,1,500,353,False,False,South,1
Premium,1499,29,0,5,6,2,1,0,500,174,False,False,West,1
Plus,999,1,8,5,5,2,1,0,200,123,False,False,East,0
Plus,999,31,4,7,0,5,1,1,200,143,False,False,East,1
Basic,699,28,7,1,5,3,1,0,100,92,False,False,East,1
Ultra,2499,49,3,3,5,5,0,1,1000,156,True,False,East,1
Ultra,2499,53,8,0,3,5,1,1,1000,244,False,True,West,1
Basic,699,11,3,1,3,4,0,0,100,150,True,False,East,1
Basic,699,53,6,2,4,2,1,0,100,157,False,True,North,1
Plus,999,57,2,4,7,1,1,0,200,117,False,True,East,1
Ultra,2499,44,0,5,8,0,0,0,1000,52,False,True,West,1
Plus,999,44,8,4,6,1,1,1,200,155,False,False,South,1
Basic,699,55,8,1,7,2,1,0,100,231,False,False,North,0
Basic,699,33,0,4,7,4,1,0,100,258,False,False,East,1
Plus,999,58,5,1,2,5,0,0,200,256,False,True,North,1
Premium,1499,7,6,5,0,3,1,1,500,143,False,False,South,1
Premium,1499,6,5,5,2,4,1,1,500,265,False,False,West,1
Basic,699,42,0,2,3,1,1,0,100,239,False,False,North,1
Ultra,2499,2,7,4,7,1,0,1,1000,119,False,True,North,1
Ultra,2499,23,0,6,3,4,0,1,1000,270,False,False,East,1
Plus,999,8,1,2,4,5,0,1,200,188,False,False,East,1
Ultra,2499,34,5,7,0,2,0,0,1000,158,False,True,West,1
Plus,999,5,6,4,2,5,0,1,200,125,False,False,North,1
Ultra,2499,21,8,6,0,3,1,0,1000,200,False,False,South,1
Premium,1499,31,2,6,8,1,1,0,500,123,False,False,West,1
Basic,699,56,4,0,3,2,0,1,100,174,False,True,West,1
Premium,1499,9,4,3,4,4,0,0,500,285,True,False,North,0
Premium,1499,21,3,3,4,5,1,1,500,330,False,True,East,1
Plus,999,34,5,6,4,3,1,0,200,255,False,False,East,0
Plus,999,60,2,2,4,4,1,1,200,119,False,False,South,1
Plus,999,42,8,2,5,4,1,1,200,176,True,False,East,1
Basic,699,25,8,4,0,0,0,1,100,226,False,False,North,1
Basic,699,10,0,1,1,0,1,0,100,110,False,True,North,0
Premium,1499,48,6,4,1,4,0,0,500,172,False,False,West,1
Ultra,2499,48,0,4,2,1,0,0,1000,113,False,False,East,1
Plus,999,7,7,5,2,2,1,1,200,338,False,False,South,1
Premium,1499,18,7,2,5,0,0,0,500,149,False,True,West,1
Premium,1499,45,5,0,0,3,0,0,500,140,False,True,East,1
Premium,1499,29,1,6,3,2,1,0,500,129,False,False,West,1
Plus,999,47,4,0,3,3,0,0,200,204,False,False,South,1
Basic,699,32,6,0,2,5,1,0,100,138,True,False,East,1
Ultra,2499,38,5,5,2,4,0,0,1000,276,True,False,North,1
Ultra,2499,31,0,3,2,1,1,0,1000,133,False,True,South,1
Basic,699,50,0,1,7,0,1,1,100,178,False,True,South,0
Basic,699,25,0,6,0,1,0,1,100,75,True,True,East,1
Ultra,2499,20,5,6,8,4,1,0,1000,173,False,True,East,1
Ultra,2499,9,4,6,2,2,1,1,1000,228,False,False,North,1
Premium,1499,2,6,7,2,4,0,0,500,174,False,False,East,0
Plus,999,57,3,1,8,3,0,1,200,28,False,False,North,1
Ultra,2499,17,8,2,8,5,0,0,1000,250,False,False,North,0
Ultra,2499,57,1,2,3,0,1,1,1000,128,False,False,South,1
Ultra,2499,57,4,6,4,3,1,1,1000,307,False,False,East,1
Basic,699,20,3,5,1,5,1,0,100,259,False,False,East,1
Premium,1499,16,4,7,7,1,0,0,500,124,False,False,South,1
Premium,1499,14,4,5,6,2,1,1,500,163,True,False,East,1
Premium,1499,46,7,3,0,1,0,1,500,20,False,True,North,1
Ultra,2499,11,0,7,0,4,1,0,1000,218,True,False,West,1
Plus,999,26,3,5,4,0,1,1,200,124,False,True,South,1
Plus,999,17,3,4,5,3,0,1,200,20,False,False,North,1
